,ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market
934,501051.SH,圆信永丰汇利LOF,圆信永丰基金,兴业证券,混合型,20171130,,20180131,20171106,,17.7169,1.2,0.15,,1.0,0.01,,沪深300指数收益率*60%+上证国债指数收益率*40%,L,混合型,契约型开放式,,20180131,20180131,E
935,501305.SH,港股高股息LOF,汇添富基金,中国工商银行,股票型,20171124,,20180118,20171106,,2.1688,0.75,0.1,,1.0,0.001,,中证港股通高股息投资指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20180118,20180118,E
936,501306.SH,港股高股息LOFC,汇添富基金,中国工商银行,股票型,20171124,,20180118,20171106,,1.4317,0.75,0.1,,1.0,0.001,,中证港股通高股息投资指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20180118,20180118,E
937,160644.SZ,港美互联网LOF,鹏华基金,中国工商银行,股票型,20171116,,20171229,20171016,,2.5665,1.5,0.3,,1.0,0.001,,中证海外中国互联网指数(人民币计价)*95%+人民币活期存款利率(税后)*5%,L,股票型,契约型开放式,,20180102,20180102,E
938,501049.SH,东方红睿玺,东证资管,中国工商银行,混合型,20171115,,20180601,20171108,,19.7863,1.2,0.2,,1.0,0.1,,沪深300指数收益率*60%+恒生指数收益率*20%+中国债券总指数收益率*20%,L,灵活配置型,契约型开放式,,20201116,20201116,E
939,501106.SH,十年国开LOF,广发基金,宁波银行,债券型,20171115,20200507,20171213,20171103,20200825,0.0055,0.25,0.05,,1.0,0.001,,中证10年期国开债指数收益率,D,被动指数型,契约型开放式,,20171120,20171120,E
940,166024.SZ,中欧恒利定开,中欧基金,招商银行,混合型,20171101,,20171206,20171024,,74.4059,1.2,0.2,,1.0,0.001,,沪深300指数收益率*60%+中债综合指数收益率*40%,L,混合型,契约型开放式,,20201102,20201102,E
941,160140.SZ,美国REIT精选LOF,南方基金,中国工商银行,股票型,20171026,,20171124,20170822,,0.86,0.8,0.25,,1.0,0.1,,道琼斯美国精选REIT指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20171124,20171124,E
942,501046.SH,财通福鑫定开混合,财通基金,中国工商银行,混合型,20171023,,20171201,20170830,,4.34,1.2,0.2,,1.0,0.1,,沪深300指数收益率*55%+上证国债指数收益率*45%,L,灵活配置型,契约型开放式,,20190416,20190416,E
943,501040.SH,添富睿丰LOFC,汇添富基金,中国银行,混合型,20170929,,20180112,20170814,,1.0522,1.2,0.2,,1.0,0.001,,中债综合指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,,20190329,20190329,E
944,501039.SH,添富睿丰LOF,汇添富基金,中国银行,混合型,20170929,,20180308,20170814,,2.276,1.2,0.2,,1.0,0.001,,中债综合指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,,20190329,20190329,E
945,168002.SZ,国寿精选LOF,国寿安保基金,广发银行,混合型,20170927,,20171023,20170807,,2.1108,0.6,0.1,,1.0,0.001,,沪深300指数收益率*50%+中债综合(全价)指数收益率*50%,L,灵活配置型,契约型开放式,,20181008,20181008,E
946,501303.SH,恒生中型股LOF,广发基金,中国银行,股票型,20170921,,20171025,20170807,,2.2188,0.5,0.1,,1.0,0.001,,人民币计价的恒生综合中型股指数收益率*95%+人民币活期存款收益率(税后)*5%,L,被动指数型,契约型开放式,,20171025,20171025,E
947,164823.SZ,深成LOF,工银瑞信基金,中信建投证券,股票型,20170915,20180504,20171013,20170814,20180511,2.9764,1.0,0.15,,1.0,0.001,,深证成份指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,D,被动指数型,契约型开放式,,20171013,20171013,E
948,160809.SZ,长盛同辉,长盛基金,中国建设银行,股票型,20170913,20180123,20171205,20170913,20180124,0.247,1.0,0.22,,1.0,,,深证100等权重指数收益率*95%+一年期银行定期存款利率(税后)*5%,D,被动指数型,契约型开放式,,20170914,20170914,E
949,501043.SH,沪深300LOF,汇添富基金,中金公司,股票型,20170906,,20171009,20170828,,2.1586,0.5,0.1,,1.0,0.001,,沪深300指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20171009,20171009,E
950,501045.SH,沪深300LOFC,汇添富基金,中金公司,股票型,20170906,,20171009,20170828,,2.9697,0.5,0.1,,1.0,0.001,,沪深300指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20171009,20171009,E
951,512200.SH,房地产ETF,南方基金,中国工商银行,股票型,20170825,,20170925,20170526,,2.7038,0.5,0.1,,1.0,0.1,,中证全指房地产指数收益率,L,被动指数型,契约型开放式,,20170925,20170925,E
952,501038.SH,银华明择,银华基金,中国建设银行,混合型,20170811,,20171124,20170710,,10.8926,1.2,0.2,,1.0,0.001,,沪深300指数收益率*55%+中国债券总指数收益率*45%,L,混合型,契约型开放式,,20190211,20190211,E
953,511670.SH,华泰天天金ETF,华泰证券资管,中国建设银行,货币市场型,20170811,,20170828,20170803,,74.3103,0.2,0.09,,100.0,0.1,,同期七天通知存款利率(税后),L,货币型,契约型开放式,,20170828,20170828,E
954,501036.SH,中证500LOF,汇添富基金,招商证券,股票型,20170810,,20171009,20170726,,3.4691,0.5,0.1,,1.0,0.001,,中证500指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20171009,20171009,E
955,501037.SH,中证500LOFC,汇添富基金,招商证券,股票型,20170810,,20171009,20170726,,3.8889,0.5,0.1,,1.0,0.001,,中证500指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20171009,20171009,E
956,160924.SZ,恒生指数LOF,大成基金,中国工商银行,股票型,20170810,,20170828,20170707,,3.089,1.0,0.2,,1.0,0.0001,,恒生指数收益率*95%+人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170828,20170828,E
957,511260.SH,十年国债ETF,国泰基金,中国建设银行,债券型,20170804,,20170824,20170717,,2.1865,0.3,0.1,,1.0,0.1,,上证10年期国债指数收益率,L,被动指数型,契约型开放式,,20170824,20170824,E
958,511620.SH,货币基金ETF,国泰基金,中国建设银行,货币市场型,20170804,,20170907,20170717,,3.9207,0.22,0.05,,100.0,0.1,,同期七天通知存款利率(税后),L,货币型,契约型开放式,,20170907,20170907,E
959,512400.SH,有色金属ETF,南方基金,中国工商银行,股票型,20170803,,20170901,20170601,,4.4754,0.5,0.1,,1.0,0.1,,中证申万有色金属指数收益率,L,被动指数型,契约型开放式,,20170901,20170901,E
960,166023.SZ,中欧瑞丰LOF,中欧基金,招商银行,混合型,20170731,,20170915,20170717,,11.642,1.2,0.2,,1.0,0.001,,沪深300指数收益率*60%+中债综合指数收益率*40%,L,灵活配置型,契约型开放式,,20200803,20200803,E
961,512570.SH,证券ETF易方达,易方达基金,招商银行,股票型,20170727,,20170811,20170615,,3.5281,0.5,0.1,,1.0,0.1,,中证全指证券公司指数,L,被动指数型,契约型开放式,,20170811,20170811,E
962,161038.SZ,成长LOF,富国基金,中国建设银行,混合型,20170721,,20170818,20170526,,6.3237,0.9,0.2,,1.0,0.001,,中证500指数收益率*47.5%+创业板指数收益率*47.5%+银行活期存款利率(税后)*5%,L,混合型,契约型开放式,,20170818,20170818,E
963,501302.SH,恒生指数基金LOF,南方基金,中国工商银行,股票型,20170721,,20170815,20170417,,2.4453,0.5,0.1,,1.0,0.1,,经估值汇率调整的恒生指数收益率*95%+人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170815,20170815,E
964,512800.SH,银行ETF,华宝基金,中国银行,股票型,20170718,,20170803,20170525,,5.3114,0.5,0.1,,1.0,0.1,,中证银行指数,L,被动指数型,契约型开放式,,20170803,20170803,E
965,512560.SH,军工ETF易方达,易方达基金,招商银行,股票型,20170714,,20170728,20170609,,3.1556,0.5,0.1,,1.0,0.1,,中证军工指数,L,被动指数型,契约型开放式,,20170728,20170728,E
966,159955.SZ,创业板ETF嘉实,嘉实基金,中国银行,股票型,20170714,20221122,20170823,20170503,20221130,2.5663,0.5,0.1,,1.0,0.1,,创业板指数收益率,D,被动指数型,契约型开放式,,20170823,20170823,E
967,501035.SH,创金睿选,创金合信基金,中国工商银行,混合型,20170707,20190225,20170918,20170417,20190610,2.1583,1.5,0.25,,1.0,0.001,,中证定向增发事件指数收益率*75%+中债总指数(全价)收益率*25%,D,灵活配置型,契约型开放式,,20190108,20190108,E
968,512550.SH,A50ETF基金,嘉实基金,中国银行,股票型,20170703,,20170807,20170329,,4.0191,0.5,0.1,,1.0,0.1,,富时中国A50指数收益率,L,被动指数型,契约型开放式,,20170807,20170807,E
969,161715.SZ,大宗商品LOF,招商基金,中国工商银行,股票型,20170629,,20170714,20170629,,2.0117,0.75,0.15,,1.0,,,中证大宗商品股票指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170714,20170714,E
970,512700.SH,银行ETF基金,南方基金,中国工商银行,股票型,20170628,,20170726,20170524,,3.4378,0.5,0.1,,1.0,0.1,,中证银行指数收益率,L,被动指数型,契约型开放式,,20170726,20170726,E
971,161130.SZ,纳斯达克100LOF,易方达基金,中国建设银行,股票型,20170623,,20170714,20170502,,3.2774,0.5,0.1,,1.0,0.001,,纳斯达克100指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170714,20170714,E
972,159953.SZ,工业ETF,广发基金,中国银行,股票型,20170613,20201210,20170714,20170503,20201217,2.9117,0.5,0.1,,1.0,0.1,,中证全指工业指数收益率,D,被动指数型,契约型开放式,,20170714,20170714,E
973,160643.SZ,空天军工LOF,鹏华基金,中国工商银行,股票型,20170613,,20170620,20170505,,2.7226,1.0,0.15,,1.0,0.1,,中证空天一体军工指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170620,20170620,E
974,159951.SZ,中关村ETF,嘉实基金,中国工商银行,股票型,20170607,20220816,20170710,20170515,20220824,3.4682,0.5,0.1,,1.0,0.1,,中关村A股指数收益率,D,被动指数型,契约型开放式,,20170710,20170710,E
975,160324.SZ,华夏磐晟LOF,华夏基金,中国银行,混合型,20170531,,20170808,20170417,,3.6576,1.2,0.2,,1.0,0.001,,沪深300指数收益率*50%+上证国债指数收益率*50%,L,灵活配置型,契约型开放式,,20181130,20181130,E
976,161835.SZ,银华惠丰,银华基金,中国工商银行,混合型,20170512,20190902,20170619,20170322,20190903,2.0444,0.6,0.2,,1.0,0.001,,中国债券总指数收益率*65%+沪深300指数收益率*35%,D,混合型,契约型开放式,,20181112,20181112,E
977,163111.SZ,申万中小LOF,申万菱信基金,中国农业银行,股票型,20170509,,20170526,20170509,,2.2389,0.65,0.12,,1.0,,,中小企业100指数收益率*95%+银行同业存款利率*5%,L,被动指数型,契约型开放式,,20170510,20170510,E
978,166402.SZ,基本面100LOF,浦银安盛基金,招商证券,股票型,20170427,20221227,20170609,20170322,20230111,3.4463,1.0,0.22,,1.0,0.01,,中证锐联沪港深基本面100指数收益率*95%+银行人民币活期存款利率(税后)*5%,D,被动指数型,契约型开放式,,20170609,20170609,E
979,501016.SH,券商基金LOF,国泰基金,中国建设银行,股票型,20170427,,20170519,20170324,,2.324,0.5,0.15,,1.0,0.01,,中证申万证券行业指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170519,20170519,E
980,161037.SZ,高端制造LOF,富国基金,中国建设银行,股票型,20170427,,20170511,20170327,,2.815,1.2,0.2,,1.0,0.001,,中证高端制造主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,增强指数型,契约型开放式,,20170511,20170511,E
981,159950.SZ,深成指EF,易方达基金,中国银行,股票型,20170427,20190630,20170510,20170327,20190712,3.81,0.5,0.1,,1.0,0.1,,深证成份指数收益率,D,被动指数型,契约型开放式,,20170510,20170510,E
982,167003.SZ,鼎弘LOF,平安基金,中国工商银行,混合型,20170426,,20170606,20170223,,2.027,1.2,0.2,,1.0,0.0001,,中证综合债指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,,20181026,20181026,E
983,160138.SZ,国企精明,南方基金,中国工商银行,股票型,20170426,20190422,20170517,20170320,20190423,0.8101,0.5,0.1,,1.0,0.1,,恒生中国企业精明指数收益率(使用估值汇率调整)*95%+银行人民币活期存款利率(税后)*5%,D,被动指数型,契约型开放式,,20170517,20170517,E
984,159952.SZ,创业板ETF广发,广发基金,中国工商银行,股票型,20170425,,20170519,20170322,,4.0448,0.15,0.05,,1.0,0.1,,创业板指数收益率,L,被动指数型,契约型开放式,,20170519,20170519,E
985,160723.SZ,嘉实原油LOF,嘉实基金,中国银行,股票型,20170420,,20170505,20170315,,3.1042,1.0,0.28,,1.0,0.001,,WTI原油价格收益率*100%,L,股票型,契约型开放式,,20170428,20170428,E
986,501301.SH,香港大盘LOF,华宝基金,招商证券,股票型,20170420,,20170508,20170320,,3.1144,0.75,0.15,,1.0,0.01,,经人民币汇率调整的恒生中国(香港上市)25指数收益率*95%+人民币银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170508,20170508,E
987,501003.SH,长信优选,长信基金,国泰君安,混合型,20170414,20180806,20170505,20170309,20181026,2.0182,1.2,0.15,,1.0,0.0001,,中证500指数收益率*70%+中债综合指数收益率*30%,D,混合型,契约型开放式,,20170505,20170505,E
988,1604221.SZ,定增事件,华安基金,中国建设银行,股票型,20170411,20181107,20170526,20170220,20181108,3.0948,1.0,0.2,,1.0,0.0001,,中证定向增发事件指数收益率*95%+同期银行活期存款利率(税后)*5%,D,被动指数型,契约型开放式,,20170526,20170526,E
989,161631.SZ,人工智能LOF,融通基金,中国建设银行,股票型,20170410,,20170419,20170103,,2.0511,0.8,0.15,,1.0,0.001,,中证人工智能主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170419,20170419,E
990,501019.SH,军工基金LOF,国泰基金,中国建设银行,股票型,20170329,,20170421,20170310,,2.681,0.5,0.15,,1.0,0.01,,国证航天军工指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170421,20170421,E
991,501020.SH,国企改,国泰基金,中国建设银行,股票型,20170329,20180425,20170421,20170310,20181114,2.3536,0.5,0.15,,1.0,0.01,,中证国有企业改革指数收益率*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型开放式,,20170421,20170421,E
992,168108.SZ,九泰锐诚,九泰基金,中国光大银行,混合型,20170324,20210713,20170711,20161226,20210714,2.1488,1.5,0.25,,1.0,0.1,,沪深300指数收益率*60%+中债总指数(总值)财富指数收益率*40%,D,灵活配置型,契约型开放式,,20190325,20190325,E
993,511770.SH,金鹰增益货币ETF,金鹰基金,招商证券,货币市场型,20170320,,20170410,20170306,,14.9345,0.28,0.08,,100.0,0.1,,七天通知存款利率(税后),L,货币型,契约型开放式,,20170410,20170410,E
994,161036.SZ,娱乐增强LOF,富国基金,中国银行,股票型,20170313,,20170324,20170208,,5.6673,1.2,0.2,,1.0,0.001,,中证娱乐主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,增强指数型,契约型开放式,,20170324,20170324,E
995,512900.SH,证券ETF基金,南方基金,中国银行,股票型,20170310,,20170331,20170126,,11.9711,0.5,0.1,,1.0,0.1,,中证全指证券公司指数收益率,L,被动指数型,契约型开放式,,20170331,20170331,E
996,164509.SZ,国富恒利债券LOF,国海富兰克林基金,中国银行,债券型,20170310,,20170407,20170310,,1.6855,0.3,0.1,,1.0,,,中债综合指数(全价),L,债券型,契约型开放式,,20170315,20170315,E
997,162718.SZ,广发鑫瑞,广发基金,招商银行,混合型,20170303,20200427,20170324,20161216,20200428,2.1394,1.5,0.25,,1.0,0.001,,中证全债指数收益率*70%+沪深300指数收益率*30%,D,混合型,契约型开放式,,20180904,20180904,E
998,501027.SH,国泰融信LOF,国泰基金,中国银行,混合型,20170302,20230725,20170601,20161201,20230831,4.1153,0.9,0.25,,1.0,0.01,,沪深300指数收益率*60%+中证综合债指数收益率*40%,D,灵活配置型,契约型开放式,,20180905,20180905,E
999,162719.SZ,石油LOF,广发基金,中国银行,股票型,20170228,,20170317,20170116,,2.2691,1.0,0.3,,1.0,0.001,,人民币计价的道琼斯美国石油开发与生产指数收益率*95%+人民币活期存款收益率(税后)*5%,L,被动指数型,契约型开放式,,20170317,20170317,E
1000,501032.SH,财通福盛混合LOF,财通基金,中国工商银行,混合型,20170125,,20170421,20161219,,5.1721,1.2,0.2,,1.0,0.1,,沪深300指数收益率*70%+中债综合全价指数收益率*30%,L,混合型,契约型开放式,,20180716,20180716,E
1001,512580.SH,环保ETF,广发基金,中国银行,股票型,20170125,,20170228,20161219,,6.7887,0.5,0.1,,1.0,0.1,,中证环保产业指数收益率,L,被动指数型,契约型开放式,,20170228,20170228,E
